"","V1","V2","V3","V4","V5"
"1",0.379310344827586,0.174137931034483,0.0706896551724138,0.118965517241379,0.256896551724138
"2",0.328571428571429,0.0785714285714286,0.178571428571429,0.15952380952381,0.254761904761905
"3",0.403326403326403,0.0384615384615385,0.128898128898129,0.345114345114345,0.0841995841995842
"4",0.248633879781421,0.0628415300546448,0.0683060109289618,0.478142076502732,0.14207650273224
"5",0.442105263157895,0.163157894736842,0.121052631578947,0.171052631578947,0.102631578947368
"6",0.031236251649802,0.0373955125384954,0.0303563572371315,0.764188297404311,0.13682358117026
"7",0.425339366515837,0.144796380090498,0.14027149321267,0.113122171945701,0.176470588235294
"8",0.0243243243243243,0.0601351351351351,0.642905405405405,0.0780405405405405,0.194594594594595
"9",0.225,0.125,0.125,0.384375,0.140625
"10",0.0193683475833188,0.0776478799511429,0.524341301692549,0.0577560635142209,0.320886407258768
"11",0.0121489077128845,0.00802496656263932,0.0188363798484173,0.8315871600535,0.129402585822559
"12",0.034061135371179,0.22707423580786,0.247161572052402,0.133624454148472,0.358078602620087
"13",0.41015625,0.197265625,0.119140625,0.04296875,0.23046875
"14",0.730886850152905,0.0397553516819572,0.0581039755351682,0.0626911314984709,0.108562691131498
"15",0.174037909247559,0.103388856978748,0.0551407237219989,0.176335439402642,0.491097070649052
"16",0.127579737335835,0.328330206378987,0.133208255159475,0.0544090056285178,0.356472795497186
"17",0.245901639344262,0.153005464480874,0.234972677595628,0.12568306010929,0.240437158469945
"18",0.149019607843137,0.352941176470588,0.180392156862745,0.0901960784313725,0.227450980392157
"19",0.457831325301205,0.072289156626506,0.072289156626506,0.134939759036145,0.262650602409639
"20",0.23469387755102,0.244897959183673,0.204081632653061,0.204081632653061,0.112244897959184
"21",0.0111275964391691,0.00593471810089021,0.0504451038575668,0.897811572700297,0.0346810089020771
"22",0.367924528301887,0.0636792452830189,0.17688679245283,0.120283018867925,0.27122641509434
"23",0.013102119460501,0.0107899807321773,0.0441233140655106,0.417148362235067,0.514836223506744
"24",0.0904383845357266,0.0241629271660338,0.147393855712806,0.64963755609251,0.0883672764929237
"25",0.280476626947754,0.0586617781851512,0.0650779101741522,0.0953253895508708,0.500458295142072
"26",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"27",0.591093117408907,0.117408906882591,0.0850202429149798,0.101214574898785,0.105263157894737
"28",0.0289189189189189,0.54945945945946,0.195135135135135,0.04,0.186486486486486
"29",0.375607931163487,0.0823045267489712,0.0609801720912832,0.163860830527497,0.317246539468762
"30",0.457274826789838,0.081986143187067,0.0450346420323326,0.0392609699769053,0.376443418013857
"31",0.467336683417085,0.0921273031825796,0.120603015075377,0.0753768844221105,0.244556113902848
"32",0.392857142857143,0.0714285714285714,0.120535714285714,0.238839285714286,0.176339285714286
"33",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"34",0.022294887039239,0.596908442330559,0.0243757431629013,0.031807372175981,0.32461355529132
"35",0.405797101449275,0.144927536231884,0.13768115942029,0.0942028985507246,0.217391304347826
"36",0.0470116618075802,0.56268221574344,0.135932944606414,0.0572157434402332,0.197157434402332
"37",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"38",0.0110745285842562,0.0107752170008979,0.110894941634241,0.155043400179587,0.712211912601018
"39",0.222058099458395,0.0561299852289513,0.0472673559822747,0.0925652387986214,0.581979320531758
"40",0.142748671222475,0.105163249810175,0.435459377372817,0.133257403189066,0.183371298405467
"41",0.153333333333333,0.171111111111111,0.292222222222222,0.0877777777777778,0.295555555555556
"42",0.261831591886908,0.173325138291334,0.057160417947142,0.0706822372464659,0.43700061462815
"43",0.0415860735009671,0.471953578336557,0.0928433268858801,0.0193423597678917,0.374274661508704
"44",0.487446417636252,0.0740967544396816,0.0661359461114513,0.035517452541335,0.33680342927128
"45",0.0589970501474926,0.248770894788594,0.195673549655851,0.0943952802359882,0.402163225172075
"46",0.0101651842439644,0.85705209656925,0.0478081321473952,0.0268424396442186,0.0581321473951715
"47",0.509433962264151,0.0754716981132075,0.0981132075471698,0.177358490566038,0.139622641509434
"48",0.0145143282471157,0.354670636397469,0.183848157796799,0.125046520282843,0.321920357275772
"49",0.444444444444444,0.0748792270531401,0.128019323671498,0.0990338164251208,0.253623188405797
"50",0.117977528089888,0.574282147315855,0.18976279650437,0.0380774032459426,0.0799001248439451
"51",0.0264026402640264,0.0506050605060506,0.677117711771177,0.184818481848185,0.0610561056105611
"52",0.011726206708481,0.424597763839651,0.0919007362967003,0.145350422688846,0.326424870466321
"53",0.163461538461538,0.182692307692308,0.163461538461538,0.288461538461538,0.201923076923077
"54",0.412698412698413,0.0661375661375661,0.124338624338624,0.193121693121693,0.203703703703704
"55",0.0968634686346864,0.0341328413284133,0.0811808118081181,0.0461254612546125,0.74169741697417
"56",0.0810679611650485,0.140776699029126,0.329611650485437,0.0237864077669903,0.424757281553398
"57",0.147058823529412,0.147058823529412,0.323529411764706,0.176470588235294,0.205882352941176
"58",0.158932714617169,0.0951276102088167,0.212296983758701,0.0452436194895592,0.488399071925754
"59",0.0171821305841924,0.0112911143838979,0.0138684339715268,0.767550319096711,0.190108001963672
"60",0.00595813204508857,0.00756843800322061,0.00950080515297907,0.847342995169082,0.12962962962963
"61",0.335051546391753,0.157216494845361,0.201030927835052,0.177835051546392,0.128865979381443
"62",0.111801242236025,0.366459627329193,0.130434782608696,0.149068322981366,0.242236024844721
