"","x"
"peopl",426
"realli",425
"student",338
"work",316
"don",295
"think",272
"now",271
"time",248
"need",246
"talk",223
"actual",208
"use",205
"emot",199
"learn",186
"question",186
"import",182
"someth",180
"differ",174
"year",173
"start",170
"market",167
"good",164
"help",161
"trade",161
"let",157
"chang",153
"might",148
"person",145
"point",136
"data",131
"first",128
"mean",128
"tri",125
"exampl",124
"mani",124
"model",120
"day",119
"happen",119
"organ",118
"engag",116
"number",116
"feel",114
"case",112
"risk",109
"system",109
"busi",108
"servic",108
"understand",107
"find",104
"abl",102
"call",102
"manag",101
"posit",101
"problem",101
"ask",99
"cour",98
"process",98
"blog",93
"within",92
"inform",90
"give",89
"percent",89
"set",89
"support",88
"survey",88
"today",88
"littl",87
"school",87
"social",85
"group",84
"may",84
"assess",83
"better",83
"high",83
"behavior",81
"level",81
"email",79
"show",78
"base",77
"educ",77
"bit",76
"mayb",76
"develop",74
"account",73
"life",73
"practic",73
"program",73
"result",73
"engin",72
"univ",72
"studi",70
"didn",69
"employ",68
"everi",68
"state",68
"tell",68
"creat",67
"idea",67
"part",67
"term",67
"identifi",66
"predict",66
"thank",66
"experi",65
"loss",65
"month",64
"strategi",64
"success",64
"teach",64
"team",64
"basic",63
"famili",63
"focus",63
"answer",62
"end",62
"interv",62
"money",62
"place",62
"plan",62
"specif",62
"write",62
"depress",61
"done",61
"guess",61
"somebodi",61
"action",60
"post",60
"probabl",60
"togeth",60
"anoth",59
"articl",59
"relat",59
"whole",59
"word",59
"alert",58
"mind",58
"move",58
"quit",58
"sometim",58
"stop",58
"therapist",58
"area",57
"build",57
"certain",57
"communic",57
"reason",57
"health",56
"interest",56
"read",56
"fraud",55
"research",55
"scienc",55
"individu",54
"pay",53
"step",53
"thought",53
"relationship",52
"type",52
"alway",51
"big",51
"disabl",51
"four",51
"goal",51
"key",51
"made",51
"principl",51
"second",51
"financ",50
"lose",50
"mental",50
"rememb",50
"respon",50
"share",50
"skill",50
"therapi",50
"youth",50
"best",49
"challeng",49
"cognit",49
"machin",49
"often",49
"tool",49
"academ",48
"care",48
"doesn",48
"mst",48
"train",48
"ear",47
"yes",47
"intellig",46
"job",46
"rate",46
"expect",45
"goe",45
"open",45
"topic",45
"conver",44
"enough",44
"olin",44
"stuff",44
"treatment",44
"benefit",43
"content",43
"found",43
"power",43
"someon",43
"trader",43
"abil",42
"design",42
"psycholog",42
"small",42
"target",42
"technolog",42
"across",41
"becom",41
"depart",41
"fact",41
"hope",41
"map",41
"pretti",41
"relev",41
"speak",41
"address",40
"campus",40
"client",40
"coupl",40
"everybodi",40
"faculti",40
"last",40
"media",40
"option",40
"provid",40
"advisor",39
"book",39
"complet",39
"environ",39
"firm",39
"initi",39
"keep",39
"opportun",39
"patient",39
"retent",39
"slide",39
"sort",39
"yet",39
"choo",38
"class",38
"effect",38
"everyth",38
"institut",38
"world",38
"includ",37
"minut",37
"particip",37
"possibl",37
"present",37
"bad",36
"investig",36
"later",36
"mention",36
"never",36
"parent",36
"requir",36
"top",36
"week",36
"automat",35
"child",35
"cost",35
"factor",35
"higher",35
"listen",35
"meet",35
"network",35
"spend",35
"access",34
"alreadi",34
"break",34
"everyon",34
"exact",34
"follow",34
"increa",34
"involv",34
"long",34
"nation",34
"profess",34
"send",34
"websit",34
"comput",33
"deci",33
"dollar",33
"face",33
"free",33
"kid",33
"live",33
"page",33
"real",33
"went",33
"without",33
"absolut",32
"attent",32
"connect",32
"cultur",32
"evid",32
"home",32
"improv",32
"joe",32
"love",32
"onlin",32
"test",32
"valu",32
"webinar",32
"anyth",31
"context",31
"issu",31
"larg",31
"particular",31
"screen",31
"situat",31
"came",30
"consid",30
"drive",30
"english",30
"isn",30
"lead",30
"litig",30
"submit",30
"third",30
"depend",29
"generat",29
"hear",29
"major",29
"report",29
"stori",29
"ten",29
"tend",29
"amount",28
"common",28
"determin",28
"graduat",28
"knowledg",28
"peer",28
"staff",28
"strength",28
"transact",28
"achiev",27
"fifti",27
"govern",27
"implement",27
"intent",27
"name",27
"quick",27
"recogn",27
"simpl",27
"singl",27
"won",27
"appli",26
"compani",26
"deal",26
"eye",26
"hand",26
"huge",26
"least",26
"measur",26
"obvious",26
"order",26
"pain",26
"phase",26
"plea",26
"promot",26
"record",26
"strong",26
"add",25
"caregiv",25
"document",25
"easi",25
"fall",25
"final",25
"guy",25
"hour",25
"ill",25
"lost",25
"noth",25
"offic",25
"profil",25
"solut",25
"though",25
"author",24
"avoid",24
"blockchain",24
"clear",24
"colleg",24
"direct",24
"either",24
"execut",24
"far",24
"fix",24
"friend",24
"general",24
"impact",24
"item",24
"member",24
"nine",24
"non",24
"outcom",24
"pressur",24
"recommend",24
"resourc",24
"retain",24
"sever",24
"agr",23
"alright",23
"attitud",23
"averag",23
"away",23
"code",23
"disciplin",23
"enter",23
"event",23
"expert",23
"form",23
"forward",23
"haven",23
"innov",23
"million",23
"mistak",23
"negat",23
"old",23
"potenti",23
"search",23
"technic",23
"turn",23
"whatev",23
"analyz",22
"approach",22
"avail",22
"awar",22
"buy",22
"close",22
"compet",22
"concern",22
"continu",22
"contract",22
"element",22
"ever",22
"excit",22
"felt",22
"fit",22
"hundr",22
"matter",22
"messag",22
"miss",22
"moment",22
"necessarili",22
"nice",22
"popul",22
"reduc",22
"seem",22
"semest",22
"sen",22
"similar",22
"trend",22
"twenti",22
"affect",21
"allow",21
"analysi",21
"aspect",21
"car",21
"concept",21
"countri",21
"entir",21
"explain",21
"figur",21
"googl",21
"happi",21
"hard",21
"head",21
"jenzabar",21
"left",21
"list",21
"memor",21
"notic",21
"occur",21
"physic",21
"publish",21
"score",21
"self",21
"side",21
"sld",21
"task",21
"thousand",21
"watch",21
"anger",20
"believ",20
"bias",20
"categori",20
"coach",20
"commit",20
"communiti",20
"critic",20
"definit",20
"deliv",20
"disord",20
"effort",20
"experienc",20
"formal",20
"gain",20
"headlin",20
"heard",20
"indic",20
"ledger",20
"less",20
"link",20
"paper",20
"patti",20
"pick",20
"recent",20
"roll",20
"separ",20
"session",20
"sit",20
"solv",20
"stay",20
"structur",20
"track",20
"accept",19
"activ",19
"almost",19
"anxieti",19
"begin",19
"built",19
"claim",19
"consult",19
"especi",19
"flow",19
"futur",19
"half",19
"human",19
"low",19
"math",19
"offer",19
"pattern",19
"practit",19
"primari",19
"product",19
"project",19
"respond",19
"true",19
"trust",19
"wrong",19
"adjust",18
"advi",18
"assist",18
"box",18
"caus",18
"cohort",18
"comfort",18
"consist",18
"correct",18
"discuss",18
"full",18
"grow",18
"hey",18
"imagin",18
"industri",18
"leader",18
"met",18
"past",18
"poll",18
"return",18
"societi",18
"sorri",18
"statist",18
"threshold",18
"told",18
"web",18
"administr",17
"analyt",17
"diagnosi",17
"express",17
"fear",17
"field",17
"given",17
"interact",17
"invest",17
"journal",17
"leav",17
"must",17
"prepar",17
"profit",17
"tie",17
"triangl",17
"vision",17
"wait",17
"welfar",17
"yesterday",17
"appear",16
"bank",16
"bodi",16
"center",16
"check",16
"comment",16
"compar",16
"control",16
"describ",16
"difficult",16
"earlier",16
"excel",16
"extrem",16
"fight",16
"grammar",16
"hous",16
"insid",16
"intern",16
"megan",16
"nobodi",16
"perspect",16
"play",16
"progress",16
"rang",16
"rest",16
"scale",16
"symptom",16
"usual",16
"various",16
